"colour_morph","growing_zone","year","week","week_count","scaled_count","date"
"Red","7","2018",41,1,0.125,2018-10-08
"Red","7","2018",42,0,0,2018-10-15
"Red","7","2018",43,0,0,2018-10-22
"Red","7","2018",44,0,0,2018-10-29
"Red","7","2018",45,0,0,2018-11-05
"Red","7","2018",46,0,0,2018-11-12
"Red","7","2018",47,0,0,2018-11-19
"Red","7","2018",48,0,0,2018-11-26
"Red","7","2018",49,0,0,2018-12-03
"Red","7","2018",50,0,0,2018-12-10
"Red","7","2018",51,0,0,2018-12-17
"Red","7","2018",52,0,0,2018-12-24
"Red","7","2018",53,0,0,2018-12-31
"Red","7","2019",1,0,0,2019-01-01
"Red","7","2019",2,0,0,2019-01-08
"Red","7","2019",3,0,0,2019-01-15
"Red","7","2019",4,0,0,2019-01-22
"Red","7","2019",5,0,0,2019-01-29
"Red","7","2019",6,0,0,2019-02-05
"Red","7","2019",7,0,0,2019-02-12
"Red","7","2019",8,0,0,2019-02-19
"Red","7","2019",9,0,0,2019-02-26
"Red","7","2019",10,0,0,2019-03-05
"Red","7","2019",11,0,0,2019-03-12
"Red","7","2019",12,0,0,2019-03-19
"Red","7","2019",13,0,0,2019-03-26
"Red","7","2019",14,0,0,2019-04-02
"Red","7","2019",15,0,0,2019-04-09
"Red","7","2019",16,0,0,2019-04-16
"Red","7","2019",17,0,0,2019-04-23
"Red","7","2019",18,0,0,2019-04-30
"Red","7","2019",19,0,0,2019-05-07
"Red","7","2019",20,0,0,2019-05-14
"Red","7","2019",21,0,0,2019-05-21
"Red","7","2019",22,0,0,2019-05-28
"Red","7","2019",23,1,0.111111111111111,2019-06-04
"Red","7","2019",24,0,0,2019-06-11
"Red","7","2019",25,2,0.222222222222222,2019-06-18
"Red","7","2019",26,4,0.444444444444444,2019-06-25
"Red","7","2019",27,2,0.222222222222222,2019-07-02
"Red","7","2019",28,3,0.333333333333333,2019-07-09
"Red","7","2019",29,3,0.333333333333333,2019-07-16
"Red","7","2019",30,4,0.444444444444444,2019-07-23
"Red","7","2019",31,4,0.444444444444444,2019-07-30
"Red","7","2019",32,9,1,2019-08-06
"Red","7","2019",33,5,0.555555555555556,2019-08-13
"Red","7","2019",34,7,0.777777777777778,2019-08-20
"Red","7","2019",35,9,1,2019-08-27
"Red","7","2019",36,6,0.666666666666667,2019-09-03
"Red","7","2019",37,5,0.555555555555556,2019-09-10
"Red","7","2019",38,8,0.888888888888889,2019-09-17
"Red","7","2019",39,3,0.333333333333333,2019-09-24
"Red","7","2019",40,4,0.444444444444444,2019-10-01
"Red","7","2019",41,2,0.222222222222222,2019-10-08
"Red","7","2019",42,1,0.111111111111111,2019-10-15
"Red","7","2019",43,0,0,2019-10-22
"Red","7","2019",44,0,0,2019-10-29
"Red","7","2019",45,0,0,2019-11-05
"Red","7","2019",46,0,0,2019-11-12
"Red","7","2019",47,0,0,2019-11-19
"Red","7","2019",48,0,0,2019-11-26
"Red","7","2019",49,0,0,2019-12-03
"Red","7","2019",50,0,0,2019-12-10
"Red","7","2019",51,0,0,2019-12-17
"Red","7","2019",52,0,0,2019-12-24
"Red","7","2019",53,0,0,2019-12-31
"Red","7","2020",1,0,0,2020-01-01
"Red","7","2020",2,0,0,2020-01-08
"Red","7","2020",3,0,0,2020-01-15
"Red","7","2020",4,0,0,2020-01-22
"Red","7","2020",5,0,0,2020-01-29
"Red","7","2020",6,0,0,2020-02-05
"Red","7","2020",7,0,0,2020-02-12
"Red","7","2020",8,0,0,2020-02-19
"Red","7","2020",9,0,0,2020-02-26
"Red","7","2020",10,0,0,2020-03-05
"Red","7","2020",11,0,0,2020-03-12
"Red","7","2020",12,0,0,2020-03-19
"Red","7","2020",13,0,0,2020-03-26
"Red","7","2020",14,0,0,2020-04-02
"Red","7","2020",15,0,0,2020-04-09
"Red","7","2020",16,0,0,2020-04-16
"Red","7","2020",17,0,0,2020-04-23
"Red","7","2020",18,0,0,2020-04-30
"Red","7","2020",19,0,0,2020-05-07
"Red","7","2020",20,0,0,2020-05-14
"Red","7","2020",21,0,0,2020-05-21
"Red","7","2020",22,0,0,2020-05-28
"Red","7","2020",23,0,0,2020-06-04
"Red","7","2020",24,0,0,2020-06-11
"Red","7","2020",25,0,0,2020-06-18
"Red","7","2020",26,3,0.1875,2020-06-25
"Red","7","2020",27,2,0.125,2020-07-02
"Red","7","2020",28,0,0,2020-07-09
"Red","7","2020",29,6,0.375,2020-07-16
"Red","7","2020",30,12,0.75,2020-07-23
"Red","7","2020",31,6,0.375,2020-07-30
"Red","7","2020",32,11,0.6875,2020-08-06
"Red","7","2020",33,10,0.625,2020-08-13
"Red","7","2020",34,14,0.875,2020-08-20
"Red","7","2020",35,12,0.75,2020-08-27
"Red","7","2020",36,7,0.4375,2020-09-03
"Red","7","2020",37,7,0.4375,2020-09-10
"Red","7","2020",38,12,0.75,2020-09-17
"Red","7","2020",39,8,0.5,2020-09-24
"Red","7","2020",40,16,1,2020-10-01
"Red","7","2020",41,12,0.75,2020-10-08
"Red","7","2020",42,3,0.1875,2020-10-15
"Red","7","2020",43,1,0.0625,2020-10-22
"Red","7","2020",44,1,0.0625,2020-10-29
"Red","7","2020",45,0,0,2020-11-05
"Red","7","2020",46,0,0,2020-11-12
"Red","7","2020",47,0,0,2020-11-19
"Red","7","2020",48,0,0,2020-11-26
"Red","7","2020",49,0,0,2020-12-03
"Red","7","2020",50,0,0,2020-12-10
"Red","7","2020",51,0,0,2020-12-17
"Red","7","2020",52,0,0,2020-12-24
"Red","7","2020",53,0,0,2020-12-31
"Red","8","2018",1,0,0,2018-01-01
"Red","8","2018",2,0,0,2018-01-08
"Red","8","2018",3,0,0,2018-01-15
"Red","8","2018",4,0,0,2018-01-22
"Red","8","2018",5,0,0,2018-01-29
"Red","8","2018",6,0,0,2018-02-05
"Red","8","2018",7,0,0,2018-02-12
"Red","8","2018",8,0,0,2018-02-19
"Red","8","2018",9,0,0,2018-02-26
"Red","8","2018",10,0,0,2018-03-05
"Red","8","2018",11,0,0,2018-03-12
"Red","8","2018",12,0,0,2018-03-19
"Red","8","2018",13,0,0,2018-03-26
"Red","8","2018",14,1,0.111111111111111,2018-04-02
"Red","8","2018",15,0,0,2018-04-09
"Red","8","2018",16,0,0,2018-04-16
"Red","8","2018",17,0,0,2018-04-23
"Red","8","2018",18,0,0,2018-04-30
"Red","8","2018",19,0,0,2018-05-07
"Red","8","2018",20,1,0.111111111111111,2018-05-14
"Red","8","2018",21,3,0.333333333333333,2018-05-21
"Red","8","2018",22,4,0.444444444444444,2018-05-28
"Red","8","2018",23,4,0.444444444444444,2018-06-04
"Red","8","2018",24,2,0.222222222222222,2018-06-11
"Red","8","2018",25,3,0.333333333333333,2018-06-18
"Red","8","2018",26,5,0.555555555555556,2018-06-25
"Red","8","2018",27,3,0.333333333333333,2018-07-02
"Red","8","2018",28,3,0.333333333333333,2018-07-09
"Red","8","2018",29,1,0.111111111111111,2018-07-16
"Red","8","2018",30,0,0,2018-07-23
"Red","8","2018",31,2,0.222222222222222,2018-07-30
"Red","8","2018",32,2,0.222222222222222,2018-08-06
"Red","8","2018",33,0,0,2018-08-13
"Red","8","2018",34,5,0.555555555555556,2018-08-20
"Red","8","2018",35,8,0.888888888888889,2018-08-27
"Red","8","2018",36,6,0.666666666666667,2018-09-03
"Red","8","2018",37,7,0.777777777777778,2018-09-10
"Red","8","2018",38,5,0.555555555555556,2018-09-17
"Red","8","2018",39,4,0.444444444444444,2018-09-24
"Red","8","2018",40,6,0.666666666666667,2018-10-01
"Red","8","2018",41,5,0.555555555555556,2018-10-08
"Red","8","2018",42,6,0.666666666666667,2018-10-15
"Red","8","2018",43,9,1,2018-10-22
"Red","8","2018",44,5,0.555555555555556,2018-10-29
"Red","8","2018",45,2,0.222222222222222,2018-11-05
"Red","8","2018",46,2,0.222222222222222,2018-11-12
"Red","8","2018",47,0,0,2018-11-19
"Red","8","2018",48,0,0,2018-11-26
"Red","8","2018",49,0,0,2018-12-03
"Red","8","2018",50,0,0,2018-12-10
"Red","8","2018",51,0,0,2018-12-17
"Red","8","2018",52,0,0,2018-12-24
"Red","8","2018",53,0,0,2018-12-31
"Red","8","2019",1,0,0,2019-01-01
"Red","8","2019",2,0,0,2019-01-08
"Red","8","2019",3,0,0,2019-01-15
"Red","8","2019",4,0,0,2019-01-22
"Red","8","2019",5,0,0,2019-01-29
"Red","8","2019",6,0,0,2019-02-05
"Red","8","2019",7,0,0,2019-02-12
"Red","8","2019",8,0,0,2019-02-19
"Red","8","2019",9,0,0,2019-02-26
"Red","8","2019",10,0,0,2019-03-05
"Red","8","2019",11,0,0,2019-03-12
"Red","8","2019",12,0,0,2019-03-19
"Red","8","2019",13,0,0,2019-03-26
"Red","8","2019",14,0,0,2019-04-02
"Red","8","2019",15,0,0,2019-04-09
"Red","8","2019",16,0,0,2019-04-16
"Red","8","2019",17,1,0.0714285714285714,2019-04-23
"Red","8","2019",18,0,0,2019-04-30
"Red","8","2019",19,0,0,2019-05-07
"Red","8","2019",20,0,0,2019-05-14
"Red","8","2019",21,1,0.0714285714285714,2019-05-21
"Red","8","2019",22,4,0.285714285714286,2019-05-28
"Red","8","2019",23,14,1,2019-06-04
"Red","8","2019",24,12,0.857142857142857,2019-06-11
"Red","8","2019",25,7,0.5,2019-06-18
"Red","8","2019",26,4,0.285714285714286,2019-06-25
"Red","8","2019",27,8,0.571428571428571,2019-07-02
"Red","8","2019",28,6,0.428571428571429,2019-07-09
"Red","8","2019",29,4,0.285714285714286,2019-07-16
"Red","8","2019",30,2,0.142857142857143,2019-07-23
"Red","8","2019",31,1,0.0714285714285714,2019-07-30
"Red","8","2019",32,2,0.142857142857143,2019-08-06
"Red","8","2019",33,3,0.214285714285714,2019-08-13
"Red","8","2019",34,4,0.285714285714286,2019-08-20
"Red","8","2019",35,3,0.214285714285714,2019-08-27
"Red","8","2019",36,1,0.0714285714285714,2019-09-03
"Red","8","2019",37,3,0.214285714285714,2019-09-10
"Red","8","2019",38,4,0.285714285714286,2019-09-17
"Red","8","2019",39,1,0.0714285714285714,2019-09-24
"Red","8","2019",40,0,0,2019-10-01
"Red","8","2019",41,1,0.0714285714285714,2019-10-08
"Red","8","2019",42,4,0.285714285714286,2019-10-15
"Red","8","2019",43,2,0.142857142857143,2019-10-22
"Red","8","2019",44,3,0.214285714285714,2019-10-29
"Red","8","2019",45,1,0.0714285714285714,2019-11-05
"Red","8","2019",46,0,0,2019-11-12
"Red","8","2019",47,0,0,2019-11-19
"Red","8","2019",48,0,0,2019-11-26
"Red","8","2019",49,0,0,2019-12-03
"Red","8","2019",50,0,0,2019-12-10
"Red","8","2019",51,0,0,2019-12-17
"Red","8","2019",52,0,0,2019-12-24
"Red","8","2019",53,0,0,2019-12-31
"Red","8","2020",1,0,0,2020-01-01
"Red","8","2020",2,0,0,2020-01-08
"Red","8","2020",3,0,0,2020-01-15
"Red","8","2020",4,0,0,2020-01-22
"Red","8","2020",5,0,0,2020-01-29
"Red","8","2020",6,0,0,2020-02-05
"Red","8","2020",7,0,0,2020-02-12
"Red","8","2020",8,0,0,2020-02-19
"Red","8","2020",9,0,0,2020-02-26
"Red","8","2020",10,0,0,2020-03-05
"Red","8","2020",11,0,0,2020-03-12
"Red","8","2020",12,0,0,2020-03-19
"Red","8","2020",13,0,0,2020-03-26
"Red","8","2020",14,1,0.1,2020-04-02
"Red","8","2020",15,0,0,2020-04-09
"Red","8","2020",16,0,0,2020-04-16
"Red","8","2020",17,2,0.2,2020-04-23
"Red","8","2020",18,1,0.1,2020-04-30
"Red","8","2020",19,1,0.1,2020-05-07
"Red","8","2020",20,0,0,2020-05-14
"Red","8","2020",21,2,0.2,2020-05-21
"Red","8","2020",22,1,0.1,2020-05-28
"Red","8","2020",23,0,0,2020-06-04
"Red","8","2020",24,3,0.3,2020-06-11
"Red","8","2020",25,0,0,2020-06-18
"Red","8","2020",26,5,0.5,2020-06-25
"Red","8","2020",27,1,0.1,2020-07-02
"Red","8","2020",28,0,0,2020-07-09
"Red","8","2020",29,2,0.2,2020-07-16
"Red","8","2020",30,2,0.2,2020-07-23
"Red","8","2020",31,0,0,2020-07-30
"Red","8","2020",32,2,0.2,2020-08-06
"Red","8","2020",33,1,0.1,2020-08-13
"Red","8","2020",34,1,0.1,2020-08-20
"Red","8","2020",35,0,0,2020-08-27
"Red","8","2020",36,4,0.4,2020-09-03
"Red","8","2020",37,10,1,2020-09-10
"Red","8","2020",38,2,0.2,2020-09-17
"Red","8","2020",39,2,0.2,2020-09-24
"Red","8","2020",40,3,0.3,2020-10-01
"Red","8","2020",41,0,0,2020-10-08
"Red","8","2020",42,1,0.1,2020-10-15
"Red","8","2020",43,1,0.1,2020-10-22
"Red","8","2020",44,0,0,2020-10-29
"Red","8","2020",45,1,0.1,2020-11-05
"Red","8","2020",46,0,0,2020-11-12
"Red","8","2020",47,0,0,2020-11-19
"Red","8","2020",48,0,0,2020-11-26
"Red","8","2020",49,0,0,2020-12-03
"Red","8","2020",50,0,0,2020-12-10
"Red","8","2020",51,0,0,2020-12-17
"Red","8","2020",52,0,0,2020-12-24
"Red","8","2020",53,0,0,2020-12-31
"Red","9","2018",1,0,0,2018-01-01
"Red","9","2018",2,0,0,2018-01-08
"Red","9","2018",3,0,0,2018-01-15
"Red","9","2018",4,0,0,2018-01-22
"Red","9","2018",5,0,0,2018-01-29
"Red","9","2018",6,0,0,2018-02-05
"Red","9","2018",7,0,0,2018-02-12
"Red","9","2018",8,0,0,2018-02-19
"Red","9","2018",9,0,0,2018-02-26
"Red","9","2018",10,0,0,2018-03-05
"Red","9","2018",11,0,0,2018-03-12
"Red","9","2018",12,0,0,2018-03-19
"Red","9","2018",13,0,0,2018-03-26
"Red","9","2018",14,0,0,2018-04-02
"Red","9","2018",15,0,0,2018-04-09
"Red","9","2018",16,0,0,2018-04-16
"Red","9","2018",17,0,0,2018-04-23
"Red","9","2018",18,0,0,2018-04-30
"Red","9","2018",19,0,0,2018-05-07
"Red","9","2018",20,0,0,2018-05-14
"Red","9","2018",21,0,0,2018-05-21
"Red","9","2018",22,0,0,2018-05-28
"Red","9","2018",23,1,0.333333333333333,2018-06-04
"Red","9","2018",24,0,0,2018-06-11
"Red","9","2018",25,1,0.333333333333333,2018-06-18
"Red","9","2018",26,0,0,2018-06-25
"Red","9","2018",27,1,0.333333333333333,2018-07-02
"Red","9","2018",28,0,0,2018-07-09
"Red","9","2018",29,2,0.666666666666667,2018-07-16
"Red","9","2018",30,3,1,2018-07-23
"Red","9","2018",31,0,0,2018-07-30
"Red","9","2018",32,1,0.333333333333333,2018-08-06
"Red","9","2018",33,1,0.333333333333333,2018-08-13
"Red","9","2018",34,1,0.333333333333333,2018-08-20
"Red","9","2018",35,1,0.333333333333333,2018-08-27
"Red","9","2018",36,0,0,2018-09-03
"Red","9","2018",37,0,0,2018-09-10
"Red","9","2018",38,1,0.333333333333333,2018-09-17
"Red","9","2018",39,2,0.666666666666667,2018-09-24
"Red","9","2018",40,2,0.666666666666667,2018-10-01
"Red","9","2018",41,3,1,2018-10-08
"Red","9","2018",42,1,0.333333333333333,2018-10-15
"Red","9","2018",43,0,0,2018-10-22
"Red","9","2018",44,0,0,2018-10-29
"Red","9","2018",45,0,0,2018-11-05
"Red","9","2018",46,0,0,2018-11-12
"Red","9","2018",47,0,0,2018-11-19
"Red","9","2018",48,0,0,2018-11-26
"Red","9","2018",49,0,0,2018-12-03
"Red","9","2018",50,0,0,2018-12-10
"Red","9","2018",51,0,0,2018-12-17
"Red","9","2018",52,0,0,2018-12-24
"Red","9","2018",53,0,0,2018-12-31
"Red","9","2019",1,0,0,2019-01-01
"Red","9","2019",2,0,0,2019-01-08
"Red","9","2019",3,0,0,2019-01-15
"Red","9","2019",4,0,0,2019-01-22
"Red","9","2019",5,0,0,2019-01-29
"Red","9","2019",6,0,0,2019-02-05
"Red","9","2019",7,0,0,2019-02-12
"Red","9","2019",8,0,0,2019-02-19
"Red","9","2019",9,0,0,2019-02-26
"Red","9","2019",10,0,0,2019-03-05
"Red","9","2019",11,0,0,2019-03-12
"Red","9","2019",12,0,0,2019-03-19
"Red","9","2019",13,0,0,2019-03-26
"Red","9","2019",14,0,0,2019-04-02
"Red","9","2019",15,0,0,2019-04-09
"Red","9","2019",16,0,0,2019-04-16
"Red","9","2019",17,0,0,2019-04-23
"Red","9","2019",18,0,0,2019-04-30
"Red","9","2019",19,0,0,2019-05-07
"Red","9","2019",20,0,0,2019-05-14
"Red","9","2019",21,1,0.2,2019-05-21
"Red","9","2019",22,0,0,2019-05-28
"Red","9","2019",23,0,0,2019-06-04
"Red","9","2019",24,5,1,2019-06-11
"Red","9","2019",25,2,0.4,2019-06-18
"Red","9","2019",26,0,0,2019-06-25
"Red","9","2019",27,0,0,2019-07-02
"Red","9","2019",28,1,0.2,2019-07-09
"Red","9","2019",29,0,0,2019-07-16
"Red","9","2019",30,0,0,2019-07-23
"Red","9","2019",31,0,0,2019-07-30
"Red","9","2019",32,1,0.2,2019-08-06
"Red","9","2019",33,1,0.2,2019-08-13
"Red","9","2019",34,0,0,2019-08-20
"Red","9","2019",35,0,0,2019-08-27
"Red","9","2019",36,0,0,2019-09-03
"Red","9","2019",37,0,0,2019-09-10
"Red","9","2019",38,1,0.2,2019-09-17
"Red","9","2019",39,1,0.2,2019-09-24
"Red","9","2019",40,1,0.2,2019-10-01
"Red","9","2019",41,1,0.2,2019-10-08
"Red","9","2019",42,1,0.2,2019-10-15
"Red","9","2019",43,0,0,2019-10-22
"Red","9","2019",44,0,0,2019-10-29
"Red","9","2019",45,0,0,2019-11-05
"Red","9","2019",46,0,0,2019-11-12
"Red","9","2019",47,0,0,2019-11-19
"Red","9","2019",48,0,0,2019-11-26
"Red","9","2019",49,0,0,2019-12-03
"Red","9","2019",50,0,0,2019-12-10
"Red","9","2019",51,0,0,2019-12-17
"Red","9","2019",52,0,0,2019-12-24
"Red","9","2019",53,0,0,2019-12-31
"Red","9","2020",1,0,0,2020-01-01
"Red","9","2020",2,0,0,2020-01-08
"Red","9","2020",3,0,0,2020-01-15
"Red","9","2020",4,0,0,2020-01-22
"Red","9","2020",5,0,0,2020-01-29
"Red","9","2020",6,0,0,2020-02-05
"Red","9","2020",7,0,0,2020-02-12
"Red","9","2020",8,0,0,2020-02-19
"Red","9","2020",9,0,0,2020-02-26
"Red","9","2020",10,0,0,2020-03-05
"Red","9","2020",11,0,0,2020-03-12
"Red","9","2020",12,0,0,2020-03-19
"Red","9","2020",13,0,0,2020-03-26
"Red","9","2020",14,0,0,2020-04-02
"Red","9","2020",15,0,0,2020-04-09
"Red","9","2020",16,1,0.333333333333333,2020-04-16
"Red","9","2020",17,0,0,2020-04-23
"Red","9","2020",18,1,0.333333333333333,2020-04-30
"Red","9","2020",19,0,0,2020-05-07
"Red","9","2020",20,1,0.333333333333333,2020-05-14
"Red","9","2020",21,1,0.333333333333333,2020-05-21
"Red","9","2020",22,2,0.666666666666667,2020-05-28
"Red","9","2020",23,0,0,2020-06-04
"Red","9","2020",24,0,0,2020-06-11
"Red","9","2020",25,0,0,2020-06-18
"Red","9","2020",26,2,0.666666666666667,2020-06-25
"Red","9","2020",27,0,0,2020-07-02
"Red","9","2020",28,0,0,2020-07-09
"Red","9","2020",29,0,0,2020-07-16
"Red","9","2020",30,0,0,2020-07-23
"Red","9","2020",31,0,0,2020-07-30
"Red","9","2020",32,0,0,2020-08-06
"Red","9","2020",33,1,0.333333333333333,2020-08-13
"Red","9","2020",34,3,1,2020-08-20
"Red","9","2020",35,0,0,2020-08-27
"Red","9","2020",36,1,0.333333333333333,2020-09-03
"Red","9","2020",37,0,0,2020-09-10
"Red","9","2020",38,0,0,2020-09-17
"Red","9","2020",39,2,0.666666666666667,2020-09-24
"Red","9","2020",40,0,0,2020-10-01
"Red","9","2020",41,1,0.333333333333333,2020-10-08
"Red","9","2020",42,0,0,2020-10-15
"Red","9","2020",43,1,0.333333333333333,2020-10-22
"Red","9","2020",44,0,0,2020-10-29
"Red","9","2020",45,0,0,2020-11-05
"Red","9","2020",46,0,0,2020-11-12
"Red","9","2020",47,0,0,2020-11-19
"Red","9","2020",48,0,0,2020-11-26
"Red","9","2020",49,0,0,2020-12-03
"Red","9","2020",50,0,0,2020-12-10
"Red","9","2020",51,0,0,2020-12-17
"Red","9","2020",52,0,0,2020-12-24
"Red","9","2020",53,0,0,2020-12-31
